"employee_id","directorate","role","grade","tgv_name","tv_name","baseline_score","user_score","tv_match_rate"
EMP100745,HR & Corp Affairs,Supply Planner,III,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,122,107.02
EMP100746,HR & Corp Affairs,Brand Executive,III,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,133,123.15
EMP100747,Commercial,Supply Planner,III,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,100,92.59
EMP100748,HR & Corp Affairs,Finance Officer,III,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,109,99.09
EMP100749,Technology,Brand Executive,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,100,98.04
EMP100750,HR & Corp Affairs,Data Analyst,V,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,98,94.23
EMP100751,HR & Corp Affairs,Finance Officer,V,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,122,105.17
EMP100752,HR & Corp Affairs,Brand Executive,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,81,75.7
EMP100753,Commercial,Brand Executive,IV,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,121,104.31
EMP100754,Commercial,Sales Supervisor,IV,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,87,79.09
EMP100755,HR & Corp Affairs,Brand Executive,IV,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,97,91.51
EMP100756,Commercial,Finance Officer,IV,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,114,103.64
EMP100757,Commercial,HRBP,V,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,130,123.81
EMP100758,HR & Corp Affairs,Finance Officer,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,97,88.18
EMP100759,HR & Corp Affairs,Supply Planner,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,128,119.63
EMP100760,Technology,Data Analyst,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,112,102.75
EMP100761,Commercial,Finance Officer,IV,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,94,89.52
EMP100762,Commercial,Supply Planner,IV,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,90,85.71
EMP100763,HR & Corp Affairs,Brand Executive,III,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,135,127.36
EMP100764,Commercial,Sales Supervisor,III,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,110,96.49
EMP100765,Commercial,Brand Executive,IV,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,100,96.15
EMP100766,HR & Corp Affairs,Data Analyst,III,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,120,103.45
EMP100767,HR & Corp Affairs,Supply Planner,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,109,106.86
EMP100768,Commercial,Sales Supervisor,IV,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,129,121.7
EMP100769,Technology,Supply Planner,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,80,72.73
EMP100770,Technology,Data Analyst,V,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,109,93.97
EMP100771,HR & Corp Affairs,Sales Supervisor,V,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,109,93.97
EMP100772,HR & Corp Affairs,HRBP,IV,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,88,83.02
EMP100773,HR & Corp Affairs,Finance Officer,V,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,130,119.27
EMP100774,Technology,Brand Executive,V,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,83,72.81
EMP100775,HR & Corp Affairs,Finance Officer,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,104,99.05
EMP100776,HR & Corp Affairs,Data Analyst,IV,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,139,126.36
EMP100777,HR & Corp Affairs,Finance Officer,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,113,105.61
EMP100778,HR & Corp Affairs,Sales Supervisor,III,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,109,104.81
EMP100779,HR & Corp Affairs,Data Analyst,V,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,104,95.41
EMP100780,HR & Corp Affairs,Sales Supervisor,V,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,118,109.26
EMP100781,HR & Corp Affairs,Data Analyst,IV,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,131,123.58
EMP100782,Commercial,Brand Executive,V,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,109,101.87
EMP100783,Commercial,Data Analyst,V,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,128,121.9
EMP100784,Commercial,Finance Officer,V,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,101,94.39
EMP100785,Technology,Data Analyst,IV,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,96,87.27
EMP100786,Technology,Sales Supervisor,V,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,88,81.48
EMP100787,Commercial,Finance Officer,III,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,101,92.66
EMP100788,Commercial,Brand Executive,IV,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,139,133.65
EMP100789,HR & Corp Affairs,HRBP,V,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,125,117.92
EMP100790,Technology,Brand Executive,V,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,126,116.67
EMP100791,HR & Corp Affairs,Data Analyst,III,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,126,114.55
EMP100792,Commercial,HRBP,III,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,117,112.5
EMP100793,Commercial,HRBP,III,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,133,125.47
EMP100794,Commercial,Brand Executive,V,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,109,95.61
EMP100795,HR & Corp Affairs,Finance Officer,IV,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,126,114.55
EMP100796,HR & Corp Affairs,Supply Planner,V,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,95,81.9
EMP100797,Technology,Sales Supervisor,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,122,110.91
EMP100798,Technology,Supply Planner,IV,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,132,120.0
EMP100799,Commercial,Sales Supervisor,IV,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,128,120.75
EMP100800,HR & Corp Affairs,Supply Planner,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,86,78.9
EMP100801,HR & Corp Affairs,HRBP,V,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,110,105.77
EMP100802,HR & Corp Affairs,Brand Executive,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,112,101.82
EMP100803,Technology,Sales Supervisor,IV,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,136,123.64
EMP100804,HR & Corp Affairs,Sales Supervisor,V,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,109,95.61
EMP100805,HR & Corp Affairs,Sales Supervisor,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,126,117.76
EMP100806,Commercial,Sales Supervisor,III,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,83,78.3
EMP100807,Technology,Brand Executive,IV,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,109,104.81
EMP100808,HR & Corp Affairs,HRBP,IV,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,107,101.9
EMP100809,HR & Corp Affairs,Sales Supervisor,IV,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,95,83.33
EMP100810,Technology,HRBP,V,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,109,99.09
EMP100811,Commercial,Data Analyst,III,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,113,108.65
EMP100812,HR & Corp Affairs,Finance Officer,IV,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,110,94.83
EMP100813,Technology,Finance Officer,V,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,80,70.18
EMP100814,Commercial,Finance Officer,III,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,94,81.03
EMP100815,Commercial,Sales Supervisor,IV,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,135,127.36
EMP100816,Technology,Brand Executive,IV,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,109,103.81
EMP100817,HR & Corp Affairs,Supply Planner,III,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,140,122.81
EMP100818,Technology,Sales Supervisor,III,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,124,106.9
EMP100819,Commercial,Supply Planner,IV,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,103,99.04
EMP100820,HR & Corp Affairs,Supply Planner,IV,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,98,85.96
EMP100821,Technology,Brand Executive,V,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,132,120.0
EMP100822,Commercial,Supply Planner,V,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,95,87.96
EMP100823,HR & Corp Affairs,Supply Planner,V,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,123,112.84
EMP100824,Commercial,Supply Planner,V,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,127,116.51
EMP100825,HR & Corp Affairs,Supply Planner,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,135,128.57
EMP100826,Commercial,Sales Supervisor,V,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,125,113.64
EMP100827,HR & Corp Affairs,Data Analyst,IV,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,118,112.38
EMP100828,Commercial,Sales Supervisor,IV,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,92,86.79
EMP100829,HR & Corp Affairs,Data Analyst,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,109,101.87
EMP100830,Commercial,Brand Executive,V,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,132,121.1
EMP100831,Technology,Brand Executive,V,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,96,82.76
EMP100832,Commercial,Finance Officer,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,109,103.81
EMP100833,HR & Corp Affairs,Data Analyst,III,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,104,89.66
EMP100834,Technology,Supply Planner,V,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,107,99.07
EMP100835,HR & Corp Affairs,Brand Executive,IV,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,109,104.81
EMP100836,Commercial,Brand Executive,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,105,95.45
EMP100837,HR & Corp Affairs,Brand Executive,V,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,126,123.53
EMP100838,HR & Corp Affairs,Brand Executive,IV,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,135,125.0
EMP100839,Technology,Data Analyst,V,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,125,107.76
EMP100840,Technology,Sales Supervisor,III,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,109,99.09
EMP100841,HR & Corp Affairs,Supply Planner,V,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,96,88.07
EMP100842,Commercial,Brand Executive,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,136,123.64
EMP100843,Technology,Data Analyst,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,122,119.61
EMP100844,Technology,Finance Officer,V,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,94,81.03
EMP100845,Commercial,Finance Officer,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,109,99.09
EMP100846,HR & Corp Affairs,Supply Planner,III,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,108,93.1
EMP100847,Technology,HRBP,IV,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,106,92.98
EMP100848,Technology,Brand Executive,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,108,98.18
EMP100849,HR & Corp Affairs,Finance Officer,III,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,98,91.59
EMP100850,Commercial,Data Analyst,III,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,109,99.09
EMP100851,HR & Corp Affairs,Data Analyst,IV,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,137,124.55
EMP100852,Commercial,Data Analyst,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,115,112.75
EMP100853,Commercial,Data Analyst,V,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,89,78.07
EMP100854,Commercial,HRBP,IV,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,126,114.55
EMP100855,Commercial,Sales Supervisor,V,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,128,117.43
EMP100856,Technology,Supply Planner,IV,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,94,82.46
EMP100857,Commercial,HRBP,III,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,136,123.64
EMP100858,HR & Corp Affairs,Sales Supervisor,V,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,135,122.73
EMP100859,Technology,Brand Executive,V,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,109,99.09
